Document,Topic,Name,Representation,KeyBERT,MMR,POS,Representative_Docs,Top_n_words,Probability,Representative_document
I understand now what the purpose of the experiment was. It’s clearer that they wanted to know how different dimensional models affect perceptions of ratios. I am interested in knowing how long this study has been going.,-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.6630651053756199,False
"As a participant, the detailed description of the experimental design now clarifies how the 2D, 3D digital, and 3D printed charts were standardized and presented, especially how perceptual elements like position and length were isolated for comparison. The explanation of how participants were guided to make quick, unaided judgments and the purpose behind using consistent identifiers (e.g., circles and triangles) also gives better insight into the study’s structure. One lingering question is how the experimenter accounted for potential tactile advantages with the 3D printed charts, which might bias results compared to visual-only formats. Additionally, it’s unclear how well participant bias or prior experience with charts was controlled. The abstract presents a novel take on chart perception by adding a physical, interactive layer that could have promising implications for accessibility and education.",5,5_visualization_perceptual_judgments_3d printed,"['visualization', 'perceptual', 'judgments', '3d printed', 'printed', 'data visualization', 'charts', 'printed bar', 'aims', 'effectiveness']","['bar charts', 'charts compared', 'chart types', 'visualization practices', 'effectiveness 3d', 'printed charts', '3d data', 'printed graphs', 'research 3d', 'charts']","['visualization', '3d printed', 'effectiveness', 'bar charts', 'perceptual judgments', 'data', '3d', 'design', 'printed charts', 'charts compared']","['visualization', 'perceptual', 'judgments', 'charts', 'effectiveness', 'perceptual judgments', 'data', 'potential', 'bar', 'digital']","[""As a subject in the study, I did not know why 2D, 3D digital, and 3D printed bar charts were being compared, but reading the abstract clarifies that the goal was to assess perceptual accuracy across visualization mediums. Copying the study of Cleveland and McGill and accounting for variables like spacing between bars and color coding in depth now all make sense. I now see how important visual depth and physical manipulation of data are to perception. However, I still wonder to what degree participants' knowledge of charts or spatial reasoning skills affected the outcome. I'd like to question the experimenter, too, whether they noticed any trends in preference or confidence level by chart type."", ""The abstract provides a clear overview of the study's objective, which is to evaluate the effectiveness of 3D printed bar charts compared to their 2D rendered counterparts in conveying data. The study aims to replicate and modernize the position-length experiment by Cleveland and McGill (1984), extending it to different mediums of data visualization, including 3D printed graphs. The abstract effectively outlines the research gap, the importance of the study, and the methodology employed.\n\nAfter reading the details of the experiment, the components are now clearer, particularly the methods used to replicate Cleveland and McGill's study and the design of the graphics for the different chart types.\n\nHowever, some questions remain about the specifics of the perceptual judgments and the criteria for evaluating the effectiveness of the different chart types. It would be helpful to know more about the results obtained and their implications for data visualization practices.\n\nOverall, the study seems well-structured and rigorous, addressing an important gap in existing research on 3D data visualization. The abstract sets the stage for an interesting and valuable contribution to the field of data visualization, offering insights into the relative effectiveness of 3D printed bar charts compared to traditional 2D charts."", ""I now understand more clearly the study's focus on comparing the effectiveness of 2D graphs, 3D digital graphs, and 3D printed bar charts in conveying numeric information, which was likely less apparent as a participant tasked with making quick perceptual judgments. The abstract highlights the replication of Cleveland and McGill’s position-length experiment and the extension to 3D printed mediums, which clarifies the experimental design's intent to test perceptual accuracy across different visualization formats. However as a participant, I might still have questions for the experimenter, such as how the specific bar height ratios were chosen and whether the interactive angle adjustments in the 3D digital graphs significantly impacted my ratio judgments. Additionally, I’d be curious about the rationale behind using colored filament for 3D printed graphs and whether it influenced my perception despite being randomized. Lastly, I’d ask how the study accounted for potential tactile biases when handling 3D printed charts, as this could have subtly affected my responses.""]",visualization - perceptual - judgments - 3d printed - printed - data visualization - charts - printed bar - aims - effectiveness,1.0,False
"After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis.",-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.19857365511788305,True
"The abstract makes the purpose of the experiment much clearer than it was as a participant. It explains that the study is comparing perceptual accuracy across 2D, 3D digital, and 3D printed bar charts, which helps put the tasks I completed into context. One thing I still wonder is how the 3D printed graphs were designed to avoid giving clues about the correct answers, especially with the use of color. I’m also curious about how the results will be used, particularly in educational or accessibility-focused settings. Overall, the abstract gives a much better understanding of the study’s goals and broader significance.",3,3_charts_bar_heights_3d printed,"['charts', 'bar', 'heights', '3d printed', 'printed', 'bar heights', 'printed charts', '2d 3d', 'digital', '3d']","['3d charts', 'bar charts', 'clearer experiment', 'bar graphs', '2d charts', 'charts 2d', 'printed charts', 'compared 2d', 'perceptual accuracy', 'charts say']","['charts', '3d printed', 'bar heights', 'printed charts', '2d 3d', 'ratios', 'height', 'participants', 'bar graphs', '3d digital']","['charts', 'bar', 'heights', 'digital', '3d', '2d', 'ratios', 'height', 'abstract', 'participants']","[""Reflecting on the abstract, it’s now much clearer that the experiment's main goal was to test how accurately people can judge ratios from 3D printed bar charts compared to 2D charts, with a focus on depth perception challenges. As a participant, it wasn’t immediately obvious that the study was replicating and expanding on Cleveland and McGill’s original research. One lingering question I still have is how exactly the researchers controlled for individual differences in participants' interpretation of depth and size — did they account for things like visual acuity or prior experience with 3D charts? Another thing I'm curious about is whether participants' familiarity with 3D objects in daily life influenced their results."", 'After reading the abstract, it is much clearer what the purpose of the experiment was: to compare how well people can interpret data from 2D charts, 3D digital charts, and 3D printed bar charts. The abstract also clarifies that previous studies mostly looked at 3D charts as 2D projections, while this study actually used physical 3D printed graphs, which is an innovative extension. As a participant, it may not have been obvious that the experiment was replicating and building on the work of Cleveland and McGill, or that the main goal was to evaluate perceptual accuracy across different mediums.\nQuestions I still have for the experimenter include: How were the specific bar heights and ratios chosen for each participant? Was there any feedback provided after the experiment to explain the correct answers or purpose? Also, I wonder if the results differ significantly between the 3D digital and 3D printed charts, and what those differences might suggest.', ""After reading the abstract I was able to understand the purpose of the study a lot more. I now understand that the point of the study was to compare the effectiveness of 3D printed charts compared to 2D rendered and 3D digital charts. We were testing perceptual judgments of bar heights. I now understand better now the reason for using a log scale for bar heights and the constraints in creating the bar height ratios.\xa0\n\nI don't have many questions about the experiment. One question I might have is why beta distribution was used to generate graph heights of the non-comparison bars? Another question would be what specific limitations there were when matching the 3D charts to the 2D charts?\n\nI would say that the abstract effectively highlighted the main issue of depth perception with using 2D rendering of 3D data visuals and set up a clear comparison between 2D, 3D digital, and 3D printed bar charts. It did an adequate job at explaining the study's goal in evaluating the effectiveness of 3D printed charts in conveying data compared to 2D and digital 3D charts. There was a lot of emphasis on replicating and extending the previous research. Overall, the abstract is well-structured and informative, it gives the reader a good understanding of the research done and the purpose of the research.""]",charts - bar - heights - 3d printed - printed - bar heights - printed charts - 2d 3d - digital - 3d,0.16939448243924557,False
"The whole experiment is much clearer now that I know what it was for. Now that I know that the experiment was about the accuracy of physical and digital graphs, I know why we were doing what we were doing. I find that for me personally, it is easier to read a physical graph, rather than a digital one. I am wondering how the experiment would be effected if we knew what it was about going into it.",6,6_graphs_know_responses_just,"['graphs', 'know', 'responses', 'just', 'clearer participant', 'experiment', 'components', 'abstract', 'clearer', 'responses measured']","['experiment clearer', 'reading graphs', 'measured graphs', 'responses measured', 'data analysis', 'know experiment', 'study graphs', 'experiment', 'question experimenter', 'clearer participant']","['clearer participant', 'abstract', 'clearer', 'responses measured', 'graph', 'components clearer', 'experimenter', 'interpret', 'experiment clearer', 'sense']","['graphs', 'responses', 'experiment', 'components', 'abstract', 'clearer', 'question', 'participant', 'people', 'graph']","[""What is clearer now than it was when I was a participant was the specific details that happened in the background that you wouldn't think about. An example of this is when the abstract talked about how Cleveland and McGill did not specify the random process for generating the remaining bars in the bar charts, so they were generated from a scaled beta distribution with parameters that limit the amount of obsessive noise around the bars used for comparison. Another example I found was all the equations that went into the experiment to measure results and how they planned to place everything in a specific way and spot. A question that I still have for the experimenter is why not use 3D shapes for the whole experiment. I know the 3D and 2D were strategically placed in the experiment but why wouldn't you just focus on one for the whole experiment, and then run another one but with the 3D. Then take a look at both of those test results."", ""It makes more sense about how close our guesses were to the actual ratio of what the graph was trying to tell us. I think after reading this I have more of an appreciation for how the numbers and accuracy is conducted in the experiment. Seeing the use of logs to help the use of significant digs for the accuracy ratio, it makes more sense about why there were so many questions regarding our estimation. The math makes sense. Let's say i guessed 95% and the correct answer was 89%, this would state that my guess was in the area of 2% off, I think. Based off my calculations my answer would be like 1.93 ish. Even if that isn't fully correct, it would state that my guess was a bit off from the actual value which makes a lot of sense. The only question I would have is whether or not there is a simpler way to calculate the difference in guess values? Think it would be easy to say that I am 6% off. But is it completely necessary to do more math to find the difference in values? That being said it makes more sense. My brain isn't math savvy all the time so a ton of things escape me in the abstract, but I hope this makes some sense where I am coming from."", 'As a participant I just understood the basic guidelines of the experiment including the hypothesis, and how they were going to conduct the experiment. After reading the abstract there are several components that are clearer than they were when I was just a participant. I understand exactly how they designed the graphs involved in the experiment, and why the specific graph designs were chosen. I also learned they plan on continuing this experiment and collecting data, and this was not the last experiment they will conduct. I also now know that the responses will be measured ""by log of error"" between the two different distances. Also it is now perfectly clear that all participants received two questions along with the bar graphs. All of these pieces of information were not known or clear to me when I was just participating in the experiment.\xa0\n\nA question I still have for the experimenter is, would they extend the experiment beyond statistics students for their participants? Would it create more bias in the experiment? I also wonder how the algorithm randomly assigns graphs, I know that there is no specific way they randomize it as stated in the abstract but I am curious how it works overall and how consistent and accurate it is?\n\nThe abstract was very clear, and informational on the experiment. The abstract explained the two methods for 2D and 3D, and how they are used in the experiment. The abstract explained how the values for bar heights and values are determined. The limitations in the data, including bias, prior knowledge of graphs, were mentioned and the abstract explained that they account for these limitations in the study design of the graphs, The abstract also went into more detail about how this data will continue to grow in the \xa0future, and what they plan on doing in the future with thee data.']",graphs - know - responses - just - clearer participant - experiment - components - abstract - clearer - responses measured,1.0,False
"Reading the extended abstract helped me understand the experiment’s purpose and structure much more clearly than when I was simply involved in it. It explained why certain steps were taken and how they connected to the overall research goals. As a participant, I didn’t fully grasp how the data would be used, but the abstract filled in those gaps. I’m still curious about how certain variables were kept consistent and if the experiment ran into any unexpected challenges along the way.",0,0_experiment_doing_questions_clearer,"['experiment', 'doing', 'questions', 'clearer', 'variables', 'study', 'like', 'abstract', 'methods', 'understand']","['understand experiment', 'experiment clearer', 'overall experiment', 'study design', 'purpose experiment', 'reading abstract', 'previous experiment', 'research implications', 'results study', 'abstract']","['experiment', 'variables', 'abstract', 'design', 'purpose', 'methods used', 'experimenter', 'participant', 'study design', 'reading extended']","['experiment', 'questions', 'clearer', 'variables', 'study', 'abstract', 'methods', 'design', 'results', 'overall']","[""The background of the experiment is much clearer it is interesting that the researchers were inspired by a previous experiment and expanded on those findings. I had an idea of what they were probably trying to find out, but the abstract makes the study's goals clear. Since I took the test online it was nice to see what the 3D models looked like. The abstract also did a good job of quickly covering the process that went into designing the experiment and models. Since it was an abstract they did not fully discuss the findings but I would be curious about the findings of the student expirements that they were planning to do and I participated in."", ""As a participant, the purpose and structure of the experiment may have felt unclear or even confusing, especially if information was withheld to maintain objectivity. Reflecting on the abstract now, it's clearer how the variables were controlled, what the researchers were measuring, and what hypotheses they were testing. Understanding the broader context of the experiment also helps make sense of why certain tasks or conditions were included. However, questions remain about specific decisions the experimenter made such as why particular stimuli were chosen or how certain measurements were interpreted. It would be helpful to ask the experimenter for more insight into the reasoning behind the design and how potential biases were addressed."", 'After reading the extended abstract, I got more insight of the experiment, and each step by step and the experimenters process throughout administering the experiment. I also got more insight on the experimenters limitations throughout the experiment, and some adjustments that had to be made throughout the experiment. I also learned how they want to further investigate this experiment in the future, and their future goals of the experiment. However, I do still have a few questions for the experiment. How did they choose the study design that they did? Would choosing a different study design, or doing a random sample of a larger population than just the stats course change the experiment greatly? How many more times would they like to repeat this experiment, and with how many stats courses?\n\nOverall, reading the abstract gave me more insight on the experiment, and the experimenters thought process which was beneficial to read about after being an participant. They discussed specific details of the experiment, including the replication process, and specific details like the ratios and the process behind designing the graphics. Overall, this experiment still has many more steps to complete in order to conclude the experiment, and in order to release the conclusion of the experiment.']",experiment - doing - questions - clearer - variables - study - like - abstract - methods - understand,1.0,False
"I think the part that is the most clear now is why there was a digital 3-D option and a regular 3-D option. When I first started I kept falling into this habit of grabbing the 3-D models to help me answer the question because it was easier for me to make a guess with. Other than that, everything was pretty well explained and I agree with the idea that the negative views towards 3-D models is misguided. Not only is it helpful for the visually impaired (like what was outlined) but some people understand and are more efficient when given a physical object to hold and look at.",-1,-1_bar_charts_people_graphs,"['bar', 'charts', 'people', 'graphs', 'bar charts', 'printed', 'different', 'results', '3d', 'using']","['3d graphs', 'bar charts', 'bar graph', 'graphs', 'charts', 'digital 3d', '3d', 'graph', 'bar sizes', '3d 3d']","['charts', 'people', 'graphs', 'bar charts', 'printed', '3d', 'reading', 'graph', 'data', 'experiment']","['bar', 'charts', 'people', 'graphs', 'different', 'results', '3d', 'clear', 'study', '2d']","[""After reading the abstract and methods, several components of the experiment are clearer now than when I was just a participant. I understand that the experiment is not only about comparing 2D and 3D digital graphs, but also includes 3D printed bar charts to examine perceptual judgments in a tangible, physical environment. The process for replicating Cleveland and McGill’s study and the use of specific bar height ratios is much more transparent, as is the random assignment of graph types and comparisons. However, I still have questions for the experimenter: How were the particular bar ratios chosen for each participant, and did the order of presenting 2D, 3D digital, and 3D printed charts affect participants’ judgments? Additionally, I wonder if participants' prior experience with interpreting graphs influenced their results, and whether this was accounted for in the analysis."", ""It's clearer now as to why I needed to say how much smaller I thought one bar of the graph is compared to another, it's important to understand what a graph is telling you and that different graph types (2D or 3D) can display the same results but look different. Scaling is important when creating graphs, and it can be misleading to the participant or reader if there are discrepancies between graphs that may be displaying the same information. I also understand why using different graph types shows that there are differences in how the data is displayed and how that can make it difficult to determine how the participant takes the information or how they read the data. Discrepancies in graphs can lead to a lack of validity in results, which can be bad for experimenters, so a study like this is important to see how participants read the results from different graphs. Do you think that this type of experiment can be extended to classes or subjects outside of statistics? Are there specific situations when you should use a 2D graph over a 3D graph, or vice versa? Do you think it is easier to judge graphs online or do you think it is better on paper, or is there no major influence for either?"", ""As a participant, the overall structure and purpose of the experiment were less clear, especially regarding how the different types of graphs were designed and used for comparison. After reading the abstract, it's now clear how the study systematically replicated and extended the Cleveland and McGill experiment using 2D, digital, 3D, and 3D printed bar charts. The method for generating graph values and the reasoning behind design choices like the use of symbols and colored filament make more sense now. One question I still have is how much physical interaction with the 3D printed charts influenced accuracy compared to digital 3D charts. I'm also curious about how the researchers controlled for bias due to color or texture differences in the 3D printed materials.""]",bar - charts - people - graphs - bar charts - printed - different - results - 3d - using,0.5625556440210487,False
I didn't realize we were testing which was better 2D or 3D. It not makes sense that I had use the physical model more since the I could not tell if the 2D was actually taller. I feel that the 3D that was physical was easier to read since I could put it eye level and hold it!,7,7_models_online_printed_3d models,"['models', 'online', 'printed', '3d models', 'shape', 'printed 3d', 'model', '3d printed', 'compared online', 'image']","['printed 3d', 'study 3d', '3d models', '3d', 'printed charts', 'printed graph', '3d printed', '3d image', 'printed model', '3d printers']","['3d models', 'shape', 'printed 3d', '3d printed', 'compared online', 'printed model', 'accurate participant', 'looking models', 'pictures confused', 'graphs goal']","['models', 'online', 'shape', 'model', 'image', 'ones', '3d', 'graphs', 'confused', 'accurate']","['I now understand the difference between the 2D, digital 3D, and printed 3D by watching the videos and experiencing reading all of the different types of graphs. the goal of this experiment is also clearer. I think some questions I have for the experimenter would be, if we made the 2D, digital 3D, and printed 3D all the same graph would people read it differently just because of the difference in the types of graphs. Since the goal of the experiment is to see if 3D models make it easier to read, I think that the experimenter could use a variety of 3D models to see which kinds of 3D models make it the easiest for people to read.', 'As a participant, I was initially unclear how the graphs were specifically constructed and what measures were taken to have consistency in 2D, 3D digital, and 3D printed output. Having read this article, I better know the process of design. It’s also clearer now how carefully scaling and visual presentation were handled across mediums. Something I would ask the experimenter is how variability was controlled in a participants perception through physical manipulation of the 3D printed charts. I would also love it if they could say how color assignment for printed graphs was randomized and whether it had any unconscious effect on perception.', 'Is clear to me that the different dimension of the 3D shape could be accurate or not depending on the way is presented. It was hard for me to see the differences between the shape after doing both the digital shape and the physical one. 3D printed shape were a lot more hard to do the numerical comparison.I think the experiment was to compare the accuracy depending on the different graph that were shown to analyze. The question I have now is about on the accuracy of the participants that were asked to estimate each graphs. Were they accurate to the right answer? Does the result of each participant support the study of 3D printed charts being more accurate? As being a participant, I think the digital one was more hard to guess the accuracy then the printed version.']",models - online - printed - 3d models - shape - printed 3d - model - 3d printed - compared online - image,1.0,False
"It is clear now that the study aims to test perceptual accuracy across 2D, digital 3D, and 3D printed bar charts, which provides background context for the comparisons I and estimates I was asked to make. As a participant, the ultimate goal of evaluating how different visual mediums impact data interpretation wasn’t as obvious. But now I understand that this research builds on previous work by Cleveland and McGill, extending it to a physical 3D environment. Though, I am still curious about how the results will be used, especially whether they might influence data visualization practices or tools for accessibility.",5,5_visualization_perceptual_judgments_3d printed,"['visualization', 'perceptual', 'judgments', '3d printed', 'printed', 'data visualization', 'charts', 'printed bar', 'aims', 'effectiveness']","['bar charts', 'charts compared', 'chart types', 'visualization practices', 'effectiveness 3d', 'printed charts', '3d data', 'printed graphs', 'research 3d', 'charts']","['visualization', '3d printed', 'effectiveness', 'bar charts', 'perceptual judgments', 'data', '3d', 'design', 'printed charts', 'charts compared']","['visualization', 'perceptual', 'judgments', 'charts', 'effectiveness', 'perceptual judgments', 'data', 'potential', 'bar', 'digital']","[""As a subject in the study, I did not know why 2D, 3D digital, and 3D printed bar charts were being compared, but reading the abstract clarifies that the goal was to assess perceptual accuracy across visualization mediums. Copying the study of Cleveland and McGill and accounting for variables like spacing between bars and color coding in depth now all make sense. I now see how important visual depth and physical manipulation of data are to perception. However, I still wonder to what degree participants' knowledge of charts or spatial reasoning skills affected the outcome. I'd like to question the experimenter, too, whether they noticed any trends in preference or confidence level by chart type."", ""The abstract provides a clear overview of the study's objective, which is to evaluate the effectiveness of 3D printed bar charts compared to their 2D rendered counterparts in conveying data. The study aims to replicate and modernize the position-length experiment by Cleveland and McGill (1984), extending it to different mediums of data visualization, including 3D printed graphs. The abstract effectively outlines the research gap, the importance of the study, and the methodology employed.\n\nAfter reading the details of the experiment, the components are now clearer, particularly the methods used to replicate Cleveland and McGill's study and the design of the graphics for the different chart types.\n\nHowever, some questions remain about the specifics of the perceptual judgments and the criteria for evaluating the effectiveness of the different chart types. It would be helpful to know more about the results obtained and their implications for data visualization practices.\n\nOverall, the study seems well-structured and rigorous, addressing an important gap in existing research on 3D data visualization. The abstract sets the stage for an interesting and valuable contribution to the field of data visualization, offering insights into the relative effectiveness of 3D printed bar charts compared to traditional 2D charts."", ""I now understand more clearly the study's focus on comparing the effectiveness of 2D graphs, 3D digital graphs, and 3D printed bar charts in conveying numeric information, which was likely less apparent as a participant tasked with making quick perceptual judgments. The abstract highlights the replication of Cleveland and McGill’s position-length experiment and the extension to 3D printed mediums, which clarifies the experimental design's intent to test perceptual accuracy across different visualization formats. However as a participant, I might still have questions for the experimenter, such as how the specific bar height ratios were chosen and whether the interactive angle adjustments in the 3D digital graphs significantly impacted my ratio judgments. Additionally, I’d be curious about the rationale behind using colored filament for 3D printed graphs and whether it influenced my perception despite being randomized. Lastly, I’d ask how the study accounted for potential tactile biases when handling 3D printed charts, as this could have subtly affected my responses.""]",visualization - perceptual - judgments - 3d printed - printed - data visualization - charts - printed bar - aims - effectiveness,0.556629226538997,False
"Now that the abstract was provided, it's clear that the experimenter wanted to evaluate how well people can perceive and compare bar heights between the 2D, 3D digital and 3D physical graphs.

If i had to ask the experimenter a question it would be whether the final analysis will include trends across individual performances among the different chart types. 

The abstract helped me further understand the experiment as i was very confused in the beginning. I found it interesting to see that the tasks we were doing were previously modeled in a study that was conducted in 1984. For example, the log scale for bar height was used to see the perceptual accuracy in previous work by Cleveland and McGill which makes more sense on the scientific reasoning behind how the tasks were structured.",3,3_charts_bar_heights_3d printed,"['charts', 'bar', 'heights', '3d printed', 'printed', 'bar heights', 'printed charts', '2d 3d', 'digital', '3d']","['3d charts', 'bar charts', 'clearer experiment', 'bar graphs', '2d charts', 'charts 2d', 'printed charts', 'compared 2d', 'perceptual accuracy', 'charts say']","['charts', '3d printed', 'bar heights', 'printed charts', '2d 3d', 'ratios', 'height', 'participants', 'bar graphs', '3d digital']","['charts', 'bar', 'heights', 'digital', '3d', '2d', 'ratios', 'height', 'abstract', 'participants']","[""Reflecting on the abstract, it’s now much clearer that the experiment's main goal was to test how accurately people can judge ratios from 3D printed bar charts compared to 2D charts, with a focus on depth perception challenges. As a participant, it wasn’t immediately obvious that the study was replicating and expanding on Cleveland and McGill’s original research. One lingering question I still have is how exactly the researchers controlled for individual differences in participants' interpretation of depth and size — did they account for things like visual acuity or prior experience with 3D charts? Another thing I'm curious about is whether participants' familiarity with 3D objects in daily life influenced their results."", 'After reading the abstract, it is much clearer what the purpose of the experiment was: to compare how well people can interpret data from 2D charts, 3D digital charts, and 3D printed bar charts. The abstract also clarifies that previous studies mostly looked at 3D charts as 2D projections, while this study actually used physical 3D printed graphs, which is an innovative extension. As a participant, it may not have been obvious that the experiment was replicating and building on the work of Cleveland and McGill, or that the main goal was to evaluate perceptual accuracy across different mediums.\nQuestions I still have for the experimenter include: How were the specific bar heights and ratios chosen for each participant? Was there any feedback provided after the experiment to explain the correct answers or purpose? Also, I wonder if the results differ significantly between the 3D digital and 3D printed charts, and what those differences might suggest.', ""After reading the abstract I was able to understand the purpose of the study a lot more. I now understand that the point of the study was to compare the effectiveness of 3D printed charts compared to 2D rendered and 3D digital charts. We were testing perceptual judgments of bar heights. I now understand better now the reason for using a log scale for bar heights and the constraints in creating the bar height ratios.\xa0\n\nI don't have many questions about the experiment. One question I might have is why beta distribution was used to generate graph heights of the non-comparison bars? Another question would be what specific limitations there were when matching the 3D charts to the 2D charts?\n\nI would say that the abstract effectively highlighted the main issue of depth perception with using 2D rendering of 3D data visuals and set up a clear comparison between 2D, 3D digital, and 3D printed bar charts. It did an adequate job at explaining the study's goal in evaluating the effectiveness of 3D printed charts in conveying data compared to 2D and digital 3D charts. There was a lot of emphasis on replicating and extending the previous research. Overall, the abstract is well-structured and informative, it gives the reader a good understanding of the research done and the purpose of the research.""]",charts - bar - heights - 3d printed - printed - bar heights - printed charts - 2d 3d - digital - 3d,1.0,False
