"id","question","coding"
"13282eb4ea53941e1ef76d5ce6215088","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"13282eb4ea53941e1ef76d5ce6215088","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"13282eb4ea53941e1ef76d5ce6215088","What.do.you.think.the.purpose.of.the.experiment.was",""
"13282eb4ea53941e1ef76d5ce6215088","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"13282eb4ea53941e1ef76d5ce6215088","What.hypotheses.might.the.experimenter.have.been.testing",""
"13282eb4ea53941e1ef76d5ce6215088","What.sources.of.error.are.involved.in.this.experiment",""
"13282eb4ea53941e1ef76d5ce6215088","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Judgement - quantitative"
"13cda3e05ac567cd069b06acef1cab3b","As.of.today.I.am.at.least.19.years.of.age",""
"13cda3e05ac567cd069b06acef1cab3b","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"13cda3e05ac567cd069b06acef1cab3b","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"13cda3e05ac567cd069b06acef1cab3b","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"13cda3e05ac567cd069b06acef1cab3b","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"13cda3e05ac567cd069b06acef1cab3b","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"13cda3e05ac567cd069b06acef1cab3b","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"13cda3e05ac567cd069b06acef1cab3b","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"13cda3e05ac567cd069b06acef1cab3b","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"13cda3e05ac567cd069b06acef1cab3b","What.do.you.think.the.purpose.of.the.experiment.was",""
"13cda3e05ac567cd069b06acef1cab3b","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"13cda3e05ac567cd069b06acef1cab3b","What.hypotheses.might.the.experimenter.have.been.testing",""
"13cda3e05ac567cd069b06acef1cab3b","What.sources.of.error.are.involved.in.this.experiment",""
"13cda3e05ac567cd069b06acef1cab3b","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Chart type - categorical"
"14004aaa714a79488c4a7ad76aa9b8a7","As.of.today.I.am.at.least.19.years.of.age",""
"14004aaa714a79488c4a7ad76aa9b8a7","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"14004aaa714a79488c4a7ad76aa9b8a7","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"14004aaa714a79488c4a7ad76aa9b8a7","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"14004aaa714a79488c4a7ad76aa9b8a7","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"14004aaa714a79488c4a7ad76aa9b8a7","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.do.you.think.the.purpose.of.the.experiment.was",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.hypotheses.might.the.experimenter.have.been.testing",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.sources.of.error.are.involved.in.this.experiment",""
"14004aaa714a79488c4a7ad76aa9b8a7","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical",""
"1436e071863ca93b0aa0002988d6cba0","As.of.today.I.am.at.least.19.years.of.age",""
"1436e071863ca93b0aa0002988d6cba0","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"1436e071863ca93b0aa0002988d6cba0","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"1436e071863ca93b0aa0002988d6cba0","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"1436e071863ca93b0aa0002988d6cba0","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"1436e071863ca93b0aa0002988d6cba0","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"1436e071863ca93b0aa0002988d6cba0","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"1436e071863ca93b0aa0002988d6cba0","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"1436e071863ca93b0aa0002988d6cba0","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"1436e071863ca93b0aa0002988d6cba0","What.do.you.think.the.purpose.of.the.experiment.was",""
"1436e071863ca93b0aa0002988d6cba0","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"1436e071863ca93b0aa0002988d6cba0","What.hypotheses.might.the.experimenter.have.been.testing",""
"1436e071863ca93b0aa0002988d6cba0","What.sources.of.error.are.involved.in.this.experiment",""
"1436e071863ca93b0aa0002988d6cba0","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Height of graph"
"149b48fa2ab3a4c5463098b06e660849","As.of.today.I.am.at.least.19.years.of.age",""
"149b48fa2ab3a4c5463098b06e660849","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"149b48fa2ab3a4c5463098b06e660849","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"149b48fa2ab3a4c5463098b06e660849","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"149b48fa2ab3a4c5463098b06e660849","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"149b48fa2ab3a4c5463098b06e660849","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"149b48fa2ab3a4c5463098b06e660849","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"149b48fa2ab3a4c5463098b06e660849","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"149b48fa2ab3a4c5463098b06e660849","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"149b48fa2ab3a4c5463098b06e660849","What.do.you.think.the.purpose.of.the.experiment.was",""
"149b48fa2ab3a4c5463098b06e660849","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"149b48fa2ab3a4c5463098b06e660849","What.hypotheses.might.the.experimenter.have.been.testing",""
"149b48fa2ab3a4c5463098b06e660849","What.sources.of.error.are.involved.in.this.experiment",""
"149b48fa2ab3a4c5463098b06e660849","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Judgement - quantitative"
"14b6b410b360c3831b1bb62d112c2a2a","As.of.today.I.am.at.least.19.years.of.age",""
"14b6b410b360c3831b1bb62d112c2a2a","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"14b6b410b360c3831b1bb62d112c2a2a","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"14b6b410b360c3831b1bb62d112c2a2a","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"14b6b410b360c3831b1bb62d112c2a2a","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"14b6b410b360c3831b1bb62d112c2a2a","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"14b6b410b360c3831b1bb62d112c2a2a","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"14b6b410b360c3831b1bb62d112c2a2a","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"14b6b410b360c3831b1bb62d112c2a2a","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"14b6b410b360c3831b1bb62d112c2a2a","What.do.you.think.the.purpose.of.the.experiment.was",""
"14b6b410b360c3831b1bb62d112c2a2a","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"14b6b410b360c3831b1bb62d112c2a2a","What.hypotheses.might.the.experimenter.have.been.testing",""
"14b6b410b360c3831b1bb62d112c2a2a","What.sources.of.error.are.involved.in.this.experiment",""
"14b6b410b360c3831b1bb62d112c2a2a","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Judgement - quantitative || Unsure"
"14f658987703fc1ff2c2b85951fdc857","As.of.today.I.am.at.least.19.years.of.age",""
"14f658987703fc1ff2c2b85951fdc857","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"14f658987703fc1ff2c2b85951fdc857","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"14f658987703fc1ff2c2b85951fdc857","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"14f658987703fc1ff2c2b85951fdc857","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"14f658987703fc1ff2c2b85951fdc857","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"14f658987703fc1ff2c2b85951fdc857","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"14f658987703fc1ff2c2b85951fdc857","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"14f658987703fc1ff2c2b85951fdc857","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"14f658987703fc1ff2c2b85951fdc857","What.do.you.think.the.purpose.of.the.experiment.was",""
"14f658987703fc1ff2c2b85951fdc857","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"14f658987703fc1ff2c2b85951fdc857","What.hypotheses.might.the.experimenter.have.been.testing",""
"14f658987703fc1ff2c2b85951fdc857","What.sources.of.error.are.involved.in.this.experiment",""
"14f658987703fc1ff2c2b85951fdc857","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical",""
"15464f12481fd2057f7a8205a42e03e8","As.of.today.I.am.at.least.19.years.of.age",""
"15464f12481fd2057f7a8205a42e03e8","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"15464f12481fd2057f7a8205a42e03e8","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"15464f12481fd2057f7a8205a42e03e8","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"15464f12481fd2057f7a8205a42e03e8","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"15464f12481fd2057f7a8205a42e03e8","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"15464f12481fd2057f7a8205a42e03e8","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"15464f12481fd2057f7a8205a42e03e8","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"15464f12481fd2057f7a8205a42e03e8","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"15464f12481fd2057f7a8205a42e03e8","What.do.you.think.the.purpose.of.the.experiment.was",""
"15464f12481fd2057f7a8205a42e03e8","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"15464f12481fd2057f7a8205a42e03e8","What.hypotheses.might.the.experimenter.have.been.testing",""
"15464f12481fd2057f7a8205a42e03e8","What.sources.of.error.are.involved.in.this.experiment",""
"15464f12481fd2057f7a8205a42e03e8","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Size (A or B) - quantitative"
"1646dd16b773931887d21df616e44018","As.of.today.I.am.at.least.19.years.of.age",""
"1646dd16b773931887d21df616e44018","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"1646dd16b773931887d21df616e44018","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"1646dd16b773931887d21df616e44018","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"1646dd16b773931887d21df616e44018","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"1646dd16b773931887d21df616e44018","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"1646dd16b773931887d21df616e44018","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"1646dd16b773931887d21df616e44018","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"1646dd16b773931887d21df616e44018","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"1646dd16b773931887d21df616e44018","What.do.you.think.the.purpose.of.the.experiment.was",""
"1646dd16b773931887d21df616e44018","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"1646dd16b773931887d21df616e44018","What.hypotheses.might.the.experimenter.have.been.testing",""
"1646dd16b773931887d21df616e44018","What.sources.of.error.are.involved.in.this.experiment",""
"1646dd16b773931887d21df616e44018","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical",""
"168251c3084fc22de41930c60524e052","As.of.today.I.am.at.least.19.years.of.age",""
"168251c3084fc22de41930c60524e052","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"168251c3084fc22de41930c60524e052","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"168251c3084fc22de41930c60524e052","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"168251c3084fc22de41930c60524e052","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"168251c3084fc22de41930c60524e052","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"168251c3084fc22de41930c60524e052","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"168251c3084fc22de41930c60524e052","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"168251c3084fc22de41930c60524e052","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"168251c3084fc22de41930c60524e052","What.do.you.think.the.purpose.of.the.experiment.was",""
"168251c3084fc22de41930c60524e052","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"168251c3084fc22de41930c60524e052","What.hypotheses.might.the.experimenter.have.been.testing",""
"168251c3084fc22de41930c60524e052","What.sources.of.error.are.involved.in.this.experiment",""
"168251c3084fc22de41930c60524e052","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Color - categorical || Physical vs digital - categorical"
"16f9cd79f9f0d5bc6f45163d5f876371","As.of.today.I.am.at.least.19.years.of.age",""
"16f9cd79f9f0d5bc6f45163d5f876371","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"16f9cd79f9f0d5bc6f45163d5f876371","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"16f9cd79f9f0d5bc6f45163d5f876371","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"16f9cd79f9f0d5bc6f45163d5f876371","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"16f9cd79f9f0d5bc6f45163d5f876371","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.do.you.think.the.purpose.of.the.experiment.was",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.hypotheses.might.the.experimenter.have.been.testing",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.sources.of.error.are.involved.in.this.experiment",""
"16f9cd79f9f0d5bc6f45163d5f876371","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Accuracy - categorical || Chart type - categorical || Demographics || Time - quantitative"
"172cdd7cf60800d96393777b5553af58","As.of.today.I.am.at.least.19.years.of.age",""
"172cdd7cf60800d96393777b5553af58","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"172cdd7cf60800d96393777b5553af58","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"172cdd7cf60800d96393777b5553af58","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"172cdd7cf60800d96393777b5553af58","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"172cdd7cf60800d96393777b5553af58","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"172cdd7cf60800d96393777b5553af58","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"172cdd7cf60800d96393777b5553af58","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"172cdd7cf60800d96393777b5553af58","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"172cdd7cf60800d96393777b5553af58","What.do.you.think.the.purpose.of.the.experiment.was",""
"172cdd7cf60800d96393777b5553af58","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"172cdd7cf60800d96393777b5553af58","What.hypotheses.might.the.experimenter.have.been.testing",""
"172cdd7cf60800d96393777b5553af58","What.sources.of.error.are.involved.in.this.experiment",""
"172cdd7cf60800d96393777b5553af58","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical",""
"173a019bf3c2d716f07eab49b2dd589e","As.of.today.I.am.at.least.19.years.of.age",""
"173a019bf3c2d716f07eab49b2dd589e","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"173a019bf3c2d716f07eab49b2dd589e","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"173a019bf3c2d716f07eab49b2dd589e","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"173a019bf3c2d716f07eab49b2dd589e","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"173a019bf3c2d716f07eab49b2dd589e","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"173a019bf3c2d716f07eab49b2dd589e","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"173a019bf3c2d716f07eab49b2dd589e","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"173a019bf3c2d716f07eab49b2dd589e","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"173a019bf3c2d716f07eab49b2dd589e","What.do.you.think.the.purpose.of.the.experiment.was",""
"173a019bf3c2d716f07eab49b2dd589e","What.elements.of.experimental.design.such.as.randomization.or.the.use.of.a.control.group.do.you.think.were.present.in.the.experiment.Why",""
"173a019bf3c2d716f07eab49b2dd589e","What.hypotheses.might.the.experimenter.have.been.testing",""
"173a019bf3c2d716f07eab49b2dd589e","What.sources.of.error.are.involved.in.this.experiment",""
"173a019bf3c2d716f07eab49b2dd589e","What.variables.were.examined.For.each.variable.identify.whether.it.was.quantitative.or.categorical","Accuracy - quantiative || Chart type - categorical || Color intensity - quantitative || Time - quantitative"
"17a9f2e3270138fff474f0e38c898dd6","As.of.today.I.am.at.least.19.years.of.age",""
"17a9f2e3270138fff474f0e38c898dd6","How.did.the.information.you.gained.from.the.components.of.this.project.participation.post.study.reflection.extended.abstract.presentation.differ",""
"17a9f2e3270138fff474f0e38c898dd6","If.you.had.to.hear.about.this.study.using.only.the.extended.abstract.or.only.the.presentation.which.one.would.you.prefer.Which.one.would.be.better.for.determining.whether.the.experiment.was.well.designed",""
"17a9f2e3270138fff474f0e38c898dd6","In.this.class.you.ll.be.learning.about.the.process.of.scientific.investigation.What.do.you.think.that.process.looks.like.from.the.perspective.of.a.researcher.compared.to.what.it.looks.like.from.the.perspective.of.someone.in.the.general.public.who.is.a.consumer.of.scientific.results.Write.a.paragraph.at.least.3.5.sentences.about.how.you.think.science.happens",""
"17a9f2e3270138fff474f0e38c898dd6","My.instructor.may.share.my.reflection.responses.with.the.researchers.in.this.study",""
"17a9f2e3270138fff474f0e38c898dd6","Paste.the.response.code.you.received.after.participating.in.the.graphics.experiment.here",""
"17a9f2e3270138fff474f0e38c898dd6","What.components.of.the.experiment.are.clearer.now.than.they.were.as.a.participant.What.questions.do.you.still.have.for.the.experimenter.Write.3.5.sentences.reflecting.on.the.abstract",""
"17a9f2e3270138fff474f0e38c898dd6","What.components.were.emphasized.in.the.presentation.that.weren.t.emphasized.in.the.abstract.Why.do.you.think.that.is",""
"17a9f2e3270138fff474f0e38c898dd6","What.critiques.do.you.have.of.this.study.and.its.design.What.would.have.made.the.study.better",""
"17a9f2e3270138fff474f0e38c898dd6","What.do.you.think.the.purpose.of.the.experiment.was",""
