Document,Topic,Name,Representation,KeyBERT,MMR,POS,Representative_Docs,Top_n_words,Probability,Representative_document
One variable was if the graph was 3D or 2D on the computer which would be quantitative. Another variable would be what color the printed graph was which would also be quantitative.,0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,1.0,False
The variables examined were if the participants were able to identify with decent accuracy the correct data from the 3D bar chart.,3,3_qualitative_like_models_questions,"['qualitative', 'like', 'models', 'questions', 'charts', 'able', 'class', 'specific', 'variables categorical', 'got']","['variables quantitative', 'qualitative variables', 'quantitative categorical', 'quantitative variable', 'variables categorical', 'variable quantitative', 'categorical variable', 'variables examined', 'questions quantitative', 'answer categorical']","['qualitative', 'charts', 'variables categorical', 'qualitative variables', 'class categorical', '3d bar', 'kits', 'model', 'variables examined', 'quantitative variable']","['qualitative', 'models', 'questions', 'charts', 'able', 'class', 'specific', 'information', 'kits', 'model']","['One variable is what kit the participant was given to use during the survey. This would be a categorical variable. Another variable could be what height each participant said the model/graph was. This would be a quantitative variable as there is a complete range of possible entries. Another variable might be the percentage of questions participants got correct. This would be a quantitative variable. A fourth variable could be if the participants met a set threshold for correct answers. This would be a categorical variable.', ""One variable was whether or not the participant had access to the 3D-printed charts. This is a categorical variable because it’s a yes or no question. Another variable could be how accurate the participants were in answering questions about the data — this would be a quantitative variable because it deals with numbers, like how many answers they got right. They might have also looked at how long it took people to answer questions, which is also quantitative, since it's measured in time. There could be other categorical variables too, like whether the person was a student or not, or what kind of device they used."", ""*\n\nUnderstanding of Statistical Concepts: Quantitative – Measured through scores on assessment questions focused on concepts like significance, confidence intervals, and effect sizes after interacting with 3D models.\n\n*\n\nImprovement in Interpretation Skills: Quantitative – This could involve comparing pre- and post-experiment scores to see if the 3D models improved students' ability to interpret data.\n\n*\n\nChart Type (2D vs. 3D Printed): Categorical – This variable examines whether participants using 3D-printed charts are more accurate in interpreting statistical data compared to those using traditional 2D charts, assessing the effectiveness of each chart type.\n\n*\n\nEase of Interpretation (Self-Reported): Categorical – Participants might rate how easy or difficult they found the 3D models to understand, giving insight into perceived clarity.""]",qualitative - like - models - questions - charts - able - class - specific - variables categorical - got,0.2184427572507274,False
I feel like a variable of this could be the judgement of the graphs. This would be a categorical variable.,0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,0.47951090263160456,False
"Explanatory: 2D vs 3D (categorical) 

Response: The estimated distance/height between the two (quantitative)",-1,-1_dependent_groups_vs 3d_models,"['dependent', 'groups', 'vs 3d', 'models', 'height quantitative', 'people', 'independent', 'numerical value', '3d categorical', 'letter']","['graphs categorical', 'graph quantitative', 'quantitative variable', 'graph categorical', 'chart categorical', 'variable quantitative', '3d categorical', 'categorical response', 'types graphs', 'graph type']","['dependent', 'groups', 'vs 3d', 'height quantitative', '3d categorical', 'quantitative participant', 'models categorical', 'variable quantitative', 'categorical response', 'graph quantitative']","['dependent', 'groups', 'models', 'people', 'independent', 'numerical value', 'letter', 'higher', 'subject', 'slider']","['The height of the bar graph - it would be quantitative\xa0\n\nThe participant guesses - would be quantitative variable\xa0\n\nThe graphical presentation - would be categorical variable\xa0\n\nThe participants characteristics - categorical (speaking of age, gender, education level)', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative']",dependent - groups - vs 3d - models - height quantitative - people - independent - numerical value - 3d categorical - letter,0.635992340929505,False
"The symbol pi was used, and so were Hypothesis A and Hypothesis O.",6,6_circle triangle_triangle circle_units_taller,"['circle triangle', 'triangle circle', 'units', 'taller', 'circle bar', 'triangle categorical', '100 units', 'categorical circle', 'quantitative categorical', '100']","['quantitative categorical', 'categorical variable', 'variables categorical', 'compared quantitative', 'graph quantitative', 'quantitative taller', 'comparison quantitative', 'triangle categorical', 'quantitative number', 'smaller quantitative']","['triangle categorical', 'quantitative categorical', 'ratios', 'smaller quantitative', 'taller categorical', 'circle categorical', 'bar compared', 'triangle bar', 'higher categorical', 'quantitative taller']","['units', 'taller', 'ratios', 'line', 'tall', 'second', 'shorter', 'higher', 'easy', 'shorter bar']","['We first decided what tower was taller (whether the circle or triangle), this was fairly easy (categorical). Then we compared the 2 towers and gave an estimation how tall the shorter one was if the other was 100 units high (quantitative).', 'The first variable is which bar was smaller, circle or triangle; categorical. The second variable is that if the bigger/taller bar of the two was 100 units, what is the size of the smaller; quantitative.', 'The variables examined was which bar was taller (categorical), the circle or the triangle, and if the taller one is 100 units, how tall is the shorter bar (quantitative).']",circle triangle - triangle circle - units - taller - circle bar - triangle categorical - 100 units - categorical circle - quantitative categorical - 100,0.42706213357132333,False
Which graph used (categorical) and how accurate the reading was (quantitative),4,4_quantitative graph_graph categorical_reading_graph quantitative,"['quantitative graph', 'graph categorical', 'reading', 'graph quantitative', 'graphs quantitative', 'read', 'larger categorical', 'bar graphs', 'quantitative students', 'bar graph']","['graphs quantitative', 'graph quantitative', 'graphs categorical', 'quantitative graph', 'graph categorical', 'bar graphs', 'bar graph', 'graph type', 'digital graphs', 'graph used']","['graphs quantitative', 'larger categorical', 'quantitative students', 'digital categorical', 'different types', 'categorical students', 'categorical bar', 'categorical percentage', 'quantitative size', 'graphs categorical']","['reading', 'graphs', 'different types', 'percentages', 'individual', 'types', 'graph', 'ability', 'digital', 'greater']","['What percentage of a bar compared to another in the physical/digital graphs - Quantitative\n\nWhether the graph/bar is physical/digital - categorical.', 'Students ability to understand graphs - Categorical\n\nStudents ability to identify the matching picture of the graph - Categorical', 'The different types of graphs, being physical, 2d, or 3d- quantitative\xa0\n\nThe size of the bar in question- quantitative\n\nIf it was either a circle or triangle bar- categorical']",quantitative graph - graph categorical - reading - graph quantitative - graphs quantitative - read - larger categorical - bar graphs - quantitative students - bar graph,1.0,False
the variables that were examined where the number of the graph and how tall we thought each bar was. The heigh we thought the bar was is a quantitative variable. The bar that was observed would be a categorical value.,0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,1.0,False
"Height of the graph (quantitative)

Participants correct answer vs not (categorical)",-1,-1_dependent_groups_vs 3d_models,"['dependent', 'groups', 'vs 3d', 'models', 'height quantitative', 'people', 'independent', 'numerical value', '3d categorical', 'letter']","['graphs categorical', 'graph quantitative', 'quantitative variable', 'graph categorical', 'chart categorical', 'variable quantitative', '3d categorical', 'categorical response', 'types graphs', 'graph type']","['dependent', 'groups', 'vs 3d', 'height quantitative', '3d categorical', 'quantitative participant', 'models categorical', 'variable quantitative', 'categorical response', 'graph quantitative']","['dependent', 'groups', 'models', 'people', 'independent', 'numerical value', 'letter', 'higher', 'subject', 'slider']","['The height of the bar graph - it would be quantitative\xa0\n\nThe participant guesses - would be quantitative variable\xa0\n\nThe graphical presentation - would be categorical variable\xa0\n\nThe participants characteristics - categorical (speaking of age, gender, education level)', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative']",dependent - groups - vs 3d - models - height quantitative - people - independent - numerical value - 3d categorical - letter,0.3727779658128181,False
"Accuracy of guess: quantitative 

Medium: qualitative",7,7_online_correctly categorical_number quantitative_guessed,"['online', 'correctly categorical', 'number quantitative', 'guessed', 'values quantitative', 'correct answers', 'percent', 'proportion', 'value quantitative', 'scores']","['students quantitative', 'questions quantitative', 'answer categorical', 'guesses quantitative', 'categorical accuracy', 'students categorical', 'quantitative students', 'number quantitative', 'quantative', 'quantitative type']","['correctly categorical', 'number quantitative', 'correct answers', 'quantitative type', 'categorical percentage', 'categorical accuracy', 'quantitative accuracy', 'percentage quantitative', 'categorical participant', 'questions quantitative']","['online', 'correct answers', 'percent', 'proportion', 'scores', 'person', 'answers', 'right', 'people', 'question']","['how accurate we guessed on the online or in person graphs - i want to say quantative because they are just numbers', 'Did the participant answer correctly - categorical\n\nHow confident was the participant- categorical\xa0\n\nWhat the participant estimated the quantity of the smaller value to be - quantitative', 'Whether the student answered the question correctly (categorical), or the proportion of correct answers (quantitative), whether the model was 3D or 2D (categorical).']",online - correctly categorical - number quantitative - guessed - values quantitative - correct answers - percent - proportion - value quantitative - scores,0.45402825777441275,False
"Chart format categorical, time to complete response quantitative, judged ratio quantitative",8,8_ratio_error_chart_3d digital,"['ratio', 'error', 'chart', '3d digital', 'digital 3d', 'type categorical', 'chart type', 'separated', 'used', 'adjacent']","['chart type', 'bar chart', 'bar graphs', 'chart categorical', 'graphs quantitative', 'type chart', 'bars quantitative', 'quantitative graph', 'charts', 'chart']","['3d digital', 'chart type', 'ratio quantitative', 'measured', 'categorical ratio', 'charts', 'judgement quantitative', 'type chart', 'quantitative accuracy', 'categorical bar']","['ratio', 'error', 'chart', 'separated', 'adjacent', 'digital', 'charts', 'heights', 'true', 'judgement']","['The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data', 'The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data', 'Here are the main variables examined in the experiment:\n\n\xa0\n\n* Chart type (2D, 3D digital, 3D printed) – Categorical\n\n* Bar layout (adjacent vs. separated) – Categorical\n\n* Ratio judgment given by the participant – Quantitative\n\n* Accuracy of the ratio (measured as log error) – Quantitative\n\n* Which bar was identified as smaller – Categorical\n\nThese variables helped the researchers measure how chart format and layout affect people’s ability to judge data accurately.']",ratio - error - chart - 3d digital - digital 3d - type categorical - chart type - separated - used - adjacent,1.0,False
hours of sleep and it is quantitative,-1,-1_dependent_groups_vs 3d_models,"['dependent', 'groups', 'vs 3d', 'models', 'height quantitative', 'people', 'independent', 'numerical value', '3d categorical', 'letter']","['graphs categorical', 'graph quantitative', 'quantitative variable', 'graph categorical', 'chart categorical', 'variable quantitative', '3d categorical', 'categorical response', 'types graphs', 'graph type']","['dependent', 'groups', 'vs 3d', 'height quantitative', '3d categorical', 'quantitative participant', 'models categorical', 'variable quantitative', 'categorical response', 'graph quantitative']","['dependent', 'groups', 'models', 'people', 'independent', 'numerical value', 'letter', 'higher', 'subject', 'slider']","['The height of the bar graph - it would be quantitative\xa0\n\nThe participant guesses - would be quantitative variable\xa0\n\nThe graphical presentation - would be categorical variable\xa0\n\nThe participants characteristics - categorical (speaking of age, gender, education level)', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative']",dependent - groups - vs 3d - models - height quantitative - people - independent - numerical value - 3d categorical - letter,0.5306596782914317,False
The ratios of the circle bar compared to the triangle var were examined. I would say finding the ratios is a quantitative variable.,6,6_circle triangle_triangle circle_units_taller,"['circle triangle', 'triangle circle', 'units', 'taller', 'circle bar', 'triangle categorical', '100 units', 'categorical circle', 'quantitative categorical', '100']","['quantitative categorical', 'categorical variable', 'variables categorical', 'compared quantitative', 'graph quantitative', 'quantitative taller', 'comparison quantitative', 'triangle categorical', 'quantitative number', 'smaller quantitative']","['triangle categorical', 'quantitative categorical', 'ratios', 'smaller quantitative', 'taller categorical', 'circle categorical', 'bar compared', 'triangle bar', 'higher categorical', 'quantitative taller']","['units', 'taller', 'ratios', 'line', 'tall', 'second', 'shorter', 'higher', 'easy', 'shorter bar']","['We first decided what tower was taller (whether the circle or triangle), this was fairly easy (categorical). Then we compared the 2 towers and gave an estimation how tall the shorter one was if the other was 100 units high (quantitative).', 'The first variable is which bar was smaller, circle or triangle; categorical. The second variable is that if the bigger/taller bar of the two was 100 units, what is the size of the smaller; quantitative.', 'The variables examined was which bar was taller (categorical), the circle or the triangle, and if the taller one is 100 units, how tall is the shorter bar (quantitative).']",circle triangle - triangle circle - units - taller - circle bar - triangle categorical - 100 units - categorical circle - quantitative categorical - 100,0.5150005018934867,False
"number of scores that students get right, quantitative

type of problems given, categorical",7,7_online_correctly categorical_number quantitative_guessed,"['online', 'correctly categorical', 'number quantitative', 'guessed', 'values quantitative', 'correct answers', 'percent', 'proportion', 'value quantitative', 'scores']","['students quantitative', 'questions quantitative', 'answer categorical', 'guesses quantitative', 'categorical accuracy', 'students categorical', 'quantitative students', 'number quantitative', 'quantative', 'quantitative type']","['correctly categorical', 'number quantitative', 'correct answers', 'quantitative type', 'categorical percentage', 'categorical accuracy', 'quantitative accuracy', 'percentage quantitative', 'categorical participant', 'questions quantitative']","['online', 'correct answers', 'percent', 'proportion', 'scores', 'person', 'answers', 'right', 'people', 'question']","['how accurate we guessed on the online or in person graphs - i want to say quantative because they are just numbers', 'Did the participant answer correctly - categorical\n\nHow confident was the participant- categorical\xa0\n\nWhat the participant estimated the quantity of the smaller value to be - quantitative', 'Whether the student answered the question correctly (categorical), or the proportion of correct answers (quantitative), whether the model was 3D or 2D (categorical).']",online - correctly categorical - number quantitative - guessed - values quantitative - correct answers - percent - proportion - value quantitative - scores,1.0,False
"The type of graph was a variable that was examined, and this variable is a categorical variable. other variables that were examined were, the true height between the bars and the height found by the participants. both of these are quantitative.",0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,1.0,False
"The variable examined were the bar graph data between two bar A and bar B. It could be categorical because you are choosing which graph is greater, either A or B not a number.",0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,1.0,False
"variables

which was bigger a or b - this is catagorical

What percent bigger - quantitative",2,2_quantitative bar_categorical smaller_smaller bar_bar smaller,"['quantitative bar', 'categorical smaller', 'smaller bar', 'bar smaller', 'bars quantitative', 'size bar', 'bar compared', 'quantitative height', 'quantitative size', 'compared larger']","['bar compared', 'bars quantitative', 'categorical bar', 'quantitative bar', 'quantitative categorical', 'bar categorical', 'categorical quantitative', 'comparison quantitative', 'compared quantitative', 'smaller quantitative']","['bars quantitative', 'quantitative height', 'bar categorical', 'height bars', 'larger quantitative', 'taller categorical', 'quantitative difference', 'quantitative quantitative', 'percentage quantitative', 'categorical quantitative']","['smaller bar', 'larger bar', 'percent', 'shorter', 'high', 'figures', 'taller', 'close', '', '']","['Which bar is smaller - categorical\n\nhow much smaller was one bar compared to the other - quantitative', 'Independent variable: which bar was shorter- categorical\n\nDependent variable: how much shorter was the bar compared to the larger bar- quantitative', '* which bar was smaller (categorical)\n\n* by how much smaller was the bar compared to the larger one (quantitative)']",quantitative bar - categorical smaller - smaller bar - bar smaller - bars quantitative - size bar - bar compared - quantitative height - quantitative size - compared larger,0.41405991440767703,False
"The number of people who participated in this, quantitative

Examining 2d and 3d graphs, categorical",0,0_variable type_variable examined_type graph_variable categorical,"['variable type', 'variable examined', 'type graph', 'variable categorical', 'categorical variable', 'bar graph', 'graphs categorical', 'graphs', 'computer', 'quantitative variable']","['graphs quantitative', 'graph quantitative', 'quantitative variable', 'bar graphs', 'chart categorical', 'quantitative categorical', 'graphs categorical', 'bar graph', 'graph categorical', 'graph type']","['variable examined', 'type graph', 'variable categorical', 'bar graph', 'graphs categorical', 'quantitative variable', 'test', 'graphs quantitative', 'response variable', 'graph 2d']","['categorical variable', 'graphs', 'computer', 'quantitative variable', 'explanatory', 'graph', 'test', 'incorrect', 'judgement', 'tall']","['Some variables in this experiment may include the quantitative variables of graphs that are interpreted correct or incorrect, \xa0and how long it took each participant in the experiment to interpret the graphs and fill out thee experiment.\xa0\n\nThe categorical variables include, how the information was presented and in what type of statistical graph, if the participant is in stats 218 or not or has any prior knowledge, and the age of the participants.', 'Explanatory variable: Type of graph (i.e., 2D, 3D, or 3D printed); categorical\nResponse variable: Accuracy of participant in estimating bar length; quantitative.', 'One variable examined is the ratio between different bars on a bar graph. This variable is quantitative because the ratios are number values. Another variable is the chart type. This variable is categorical because the three types of graphs are 2D graphs, 3D digital graphs, and 3D printed graphs.']",variable type - variable examined - type graph - variable categorical - categorical variable - bar graph - graphs categorical - graphs - computer - quantitative variable,0.1735142414924146,False
"Height of the bar- quantitative 

Correct/ incorrect guess- categorical",2,2_quantitative bar_categorical smaller_smaller bar_bar smaller,"['quantitative bar', 'categorical smaller', 'smaller bar', 'bar smaller', 'bars quantitative', 'size bar', 'bar compared', 'quantitative height', 'quantitative size', 'compared larger']","['bar compared', 'bars quantitative', 'categorical bar', 'quantitative bar', 'quantitative categorical', 'bar categorical', 'categorical quantitative', 'comparison quantitative', 'compared quantitative', 'smaller quantitative']","['bars quantitative', 'quantitative height', 'bar categorical', 'height bars', 'larger quantitative', 'taller categorical', 'quantitative difference', 'quantitative quantitative', 'percentage quantitative', 'categorical quantitative']","['smaller bar', 'larger bar', 'percent', 'shorter', 'high', 'figures', 'taller', 'close', '', '']","['Which bar is smaller - categorical\n\nhow much smaller was one bar compared to the other - quantitative', 'Independent variable: which bar was shorter- categorical\n\nDependent variable: how much shorter was the bar compared to the larger bar- quantitative', '* which bar was smaller (categorical)\n\n* by how much smaller was the bar compared to the larger one (quantitative)']",quantitative bar - categorical smaller - smaller bar - bar smaller - bars quantitative - size bar - bar compared - quantitative height - quantitative size - compared larger,0.22591848477631152,False
"Graph type, which is categorical because it's a category so it's categorical. And valid perceptions, which I suppose could be quantitative because you could convert it into a ratio.",-1,-1_dependent_groups_vs 3d_models,"['dependent', 'groups', 'vs 3d', 'models', 'height quantitative', 'people', 'independent', 'numerical value', '3d categorical', 'letter']","['graphs categorical', 'graph quantitative', 'quantitative variable', 'graph categorical', 'chart categorical', 'variable quantitative', '3d categorical', 'categorical response', 'types graphs', 'graph type']","['dependent', 'groups', 'vs 3d', 'height quantitative', '3d categorical', 'quantitative participant', 'models categorical', 'variable quantitative', 'categorical response', 'graph quantitative']","['dependent', 'groups', 'models', 'people', 'independent', 'numerical value', 'letter', 'higher', 'subject', 'slider']","['The height of the bar graph - it would be quantitative\xa0\n\nThe participant guesses - would be quantitative variable\xa0\n\nThe graphical presentation - would be categorical variable\xa0\n\nThe participants characteristics - categorical (speaking of age, gender, education level)', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative', 'People learn better in 2D graphs than 3D - Categorical\xa0\n\n\xa0\n\nPeople have a higher chance of getting a question right when they use a 3D graph - Quantitative']",dependent - groups - vs 3d - models - height quantitative - people - independent - numerical value - 3d categorical - letter,0.3103392684388726,False
"Chart Type: categorical

Bar spacing: categorical

Ratio accuracy: quantitative

Bar size: quantitative",8,8_ratio_error_chart_3d digital,"['ratio', 'error', 'chart', '3d digital', 'digital 3d', 'type categorical', 'chart type', 'separated', 'used', 'adjacent']","['chart type', 'bar chart', 'bar graphs', 'chart categorical', 'graphs quantitative', 'type chart', 'bars quantitative', 'quantitative graph', 'charts', 'chart']","['3d digital', 'chart type', 'ratio quantitative', 'measured', 'categorical ratio', 'charts', 'judgement quantitative', 'type chart', 'quantitative accuracy', 'categorical bar']","['ratio', 'error', 'chart', 'separated', 'adjacent', 'digital', 'charts', 'heights', 'true', 'judgement']","['The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data', 'The experiment looked at a mix of chart features and participant responses. It compared different chart types—2D digital, 3D digital, and 3D printed—as well as how the bars were arranged (either next to each other or separated), which are both categorical variables. Participants were asked to judge which bar was smaller and estimate the ratio between them, giving quantitative data. The actual ratio and the error in their guess were also measured, both of which are quantitative too. So overall, the study tracked both the kinds of charts used and how accurately people could read the data', 'Here are the main variables examined in the experiment:\n\n\xa0\n\n* Chart type (2D, 3D digital, 3D printed) – Categorical\n\n* Bar layout (adjacent vs. separated) – Categorical\n\n* Ratio judgment given by the participant – Quantitative\n\n* Accuracy of the ratio (measured as log error) – Quantitative\n\n* Which bar was identified as smaller – Categorical\n\nThese variables helped the researchers measure how chart format and layout affect people’s ability to judge data accurately.']",ratio - error - chart - 3d digital - digital 3d - type categorical - chart type - separated - used - adjacent,1.0,False
